"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I1102",2011,41,209,1012011,2220,"A","O","P",1,"ROBBERY",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N",163,41,"N","N"," "," ",NA,"M","B",3011988,22,6,0,156,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","LONGFELLOW AVENUE","ALDUS STREET",NA,"BRONX",NA,NA,41,"H","8",NA,1015356,239242,"CM",1,85,1,1,2011,22,20,-73.887609,40.823284,1293938400,1083,"Hunts Point","BX27"
"I1103",2011,44,1569,1012011,2220,"A","I","P",1,"FELONY",10,"V","Y","N","Y","CPW GUN","N"," ",0,0,"N"," ","Y","Y","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N",183,183,"N","Y","V","S",NA,"M","Q",2061980,30,5,9,150,"BR","BR","T"," ","R",NA,NA,"STAIRWELL","1701","EASTBURN AVENUE","EAST 174 STREET","EAST 173 STREET",NA,"BRONX",NA,NA,44,"U"," ",NA,1009561,246905,"CM",1,20,1,1,2011,22,20,-73.908519,40.844336,1293938400,1084,"Mount Hope","BX41"
"I1104",2011,77,9,1012011,2220,"A","O","P",1,"CRIM TRES",6,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",77,77,"Y","N"," "," ",NA,"M","Q",7251978,32,6,1,170,"BK","BR","M"," ","R",NA,NA,"DOORWAY","253","KINGSBOROUGH 2","BERGEN STREET","PACIFIC STREET",NA,"BROOKLYN",NA,NA,77,"K","1",NA,1004707,185220,"CM",1,31,1,1,2011,22,20,-73.92625,40.675039,1293938400,1085,"Crown Heights North","BK61"
"I1105",2011,114,8,1012011,2220,"1","O","H",5,"CPW",85,"P","Y","N","N"," ","Y","240.20 (7)",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N",809,809,"N","N"," "," ",NA,"Z","Q",10081978,32,5,5,130,"BK","BR","M"," ","R",NA,NA," ","41-08","12 STREET","41 ROAD","41 AVENUE",NA,"QUEENS",NA,NA,114,"M"," ",NA,999665,214156,"CM",1,20,1,1,2011,22,20,-73.944361,40.754471,1293938400,1086,"Queensbridge-Ravenswood-Long Island City","QN68"
"I1106",2011,23,2,1012011,2223,"1","O","P",1,"FELONY",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N",137,24,"Y","Y"," "," ",NA,"M","B",12311900,19,5,10,220,"BK","BR","H"," ","R",NA,NA,"SIDEWALK","1740","LEXINGTON AVENU","EAST 109 STREET","EAST 108 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,999441,228494,"CM",1,20,1,1,2011,22,23,-73.945137,40.793826,1293938580,1087,"East Harlem South","MN33"
"I1107",2011,23,39,1012011,2225,"1","I","H",1,"FEL",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,16,5,4,150,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","5 AVENUE","EAST 115 STREET",NA,"MANHATTAN",NA,NA,23,"I"," ",NA,998931,230729,"CM",1,85,1,1,2011,22,25,-73.946974,40.799961,1293938700,1088,"East Harlem North","MN34"
"I1108",2011,23,41,1012011,2225,"1","O","H",1,"FEL",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"Y","N"," "," ",NA,"M","B",12311900,17,5,5,150,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","5 AVENUE","EAST 115 STREET",NA,"MANHATTAN",NA,NA,23,"I"," ",NA,998931,230729,"CM",1,85,1,1,2011,22,25,-73.946974,40.799961,1293938700,1089,"East Harlem North","MN34"
"I1109",2011,26,12,1012011,2226,"1","I","H",1,"CPW",4,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N",806,806,"Y","N"," "," ",NA,"M","Q",12311900,15,5,9,140,"BK","BR","T"," ","R",NA,NA,"LOBBY","1420","AMSTERDAM AVENU","WEST 133 STREET","WEST 129 STREET",NA,"MANHATTAN",NA,NA,26,"E"," ",NA,996886,236580,"CM",1,20,1,1,2011,22,26,-73.954349,40.816024,1293938760,1090,"Manhattanville","MN06"
"I1110",2011,111,3,1012011,2228,"A","O","P",1,"CPM",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N",111,111,"N","N"," "," ",NA,"F","W",3141988,22,5,7,110,"BK","BR","T"," ","R",NA,NA,"STREET","34-42","202 STREET","35 AVENUE","34 AVENUE",NA,"QUEENS",NA,NA,111,"I"," ",NA,1043606,218648,"CM",1,27,1,1,2011,22,28,-73.785721,40.766615,1293938880,1091,"Bayside-Bayside Hills","QN46"
"I1111",2011,26,14,1012011,2228,"1","I","H",2,"CPW",4,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",806,806,"Y","N"," "," ",NA,"M","B",12311900,17,5,3,128,"BR","BR","T"," ","R",NA,NA,"LOBBY","1420","AMSTERDAM AVENU","WEST 133 STREET","WEST 129 STREET",NA,"MANHATTAN",NA,NA,26,"E"," ",NA,996886,236580,"CM",1,20,1,1,2011,22,28,-73.954349,40.816024,1293938880,1092,"Manhattanville","MN06"
"I1112",2011,26,13,1012011,2228,"1","I","H",1,"CPW",4,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N",806,806,"Y","N"," "," ",NA,"M","Q",12311900,17,5,0,150,"BK","BR","T"," ","R",NA,NA,"LOBBY","1420","AMSTERDAM AVENU","WEST 133 STREET","WEST 129 STREET",NA,"MANHATTAN",NA,NA,26,"E"," ",NA,996886,236580,"CM",1,20,1,1,2011,22,28,-73.954349,40.816024,1293938880,1093,"Manhattanville","MN06"
"I1113",2011,111,4,1012011,2228,"A","O","P",1,"CPM",5,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N",111,111,"N","N"," "," ",NA,"M","W",1211990,20,5,8,170,"BK","HA","T"," ","R",NA,NA,"STREET","34-42","202 STREET","35 AVENUE","34 AVENUE",NA,"QUEENS",NA,NA,111,"I"," ",NA,1043606,218648,"CM",1,27,1,1,2011,22,28,-73.785721,40.766615,1293938880,1094,"Bayside-Bayside Hills","QN46"
"I1114",2011,45,494,1012011,2230,"A","O","P",2,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",45,45,"N","N","V","S",NA,"M","B",1281978,33,6,0,225,"BK","BR","H"," ","R",NA,NA,"STREET"," "," ","COOP CITY BOULEVARD","BARTOW AVENUE",NA,"BRONX",NA,NA,45,"J"," ",NA,1032324,256106,"CM",1,85,1,1,2011,22,30,-73.826181,40.869495,1293939000,1095,"Co-Op City","BX13"
"I1115",2011,105,2,1012011,2230,"A","O","P",1,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N",105,105,"Y","N"," "," ",NA,"M","B",2181979,31,5,9,170,"BK","BR","M"," ","R",NA,NA," ","218-11","139 AVENUE","219 STREET","SPRINGFIELD BOULEVARD",NA,"QUEENS",NA,NA,105,"E","9",NA,1051977,184658,"CM",1,20,1,1,2011,22,30,-73.755843,40.673261,1293939000,1096,"Laurelton","QN66"
"I1116",2011,105,3,1012011,2230,"A","O","P",1,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N",105,105,"Y","N"," "," ",NA,"M","B",3231984,26,5,11,280,"BR","BR","H"," ","R",NA,NA," ","218-11","139 AVENUE","219 STREET","SPRINGFIELD BOULEVARD",NA,"QUEENS",NA,NA,105,"E","9",NA,1051977,184658,"CM",1,20,1,1,2011,22,30,-73.755843,40.673261,1293939000,1097,"Laurelton","QN66"
"I1117",2011,105,4,1012011,2230,"A","O","P",1,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N",105,105,"Y","N"," "," ",NA,"M","B",8111992,18,5,7,170,"BK","BR","M"," ","R",NA,NA," ","218-11","139 AVENUE","219 STREET","SPRINGFIELD BOULEVARD",NA,"QUEENS",NA,NA,105,"E","9",NA,1051977,184658,"CM",1,20,1,1,2011,22,30,-73.755843,40.673261,1293939000,1098,"Laurelton","QN66"
"I1118",2011,115,7,1012011,2230,"A","O","P",2,"MIS",2,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",596,596,"Y","N","V","S",NA,"M","Q",7301989,31,5,7,155,"BK","BK","M"," ","R",NA,NA,"STREET"," "," ","32 AVENUE","90 STREET",NA,"QUEENS",NA,NA,115,"C"," ",NA,1017961,215629,"CM",1,27,1,1,2011,22,30,-73.878316,40.758463,1293939000,1099,"Jackson Heights","QN28"
"I1119",2011,103,315,1012011,2235,"1","O","P",3,"MIS",5,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",103,103,"N","N","V","S",NA,"M","B",3171991,19,5,11,175,"BR","BR","T"," ","R",NA,NA,"STREET/SIDEWA"," "," ","PARSONS BOULEVARD","JAMAICA AVENUE",NA,"QUEENS",NA,NA,103,"A","2",NA,1039647,195586,"CM",1,29,1,1,2011,22,35,-73.800203,40.703341,1293939300,1100,"Jamaica","QN61"
"I1120",2011,23,45,1012011,2235,"1","O","H",2,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","Y"," "," ",NA,"M","B",12311900,21,6,0,185,"BK","BR","M"," ","R",NA,NA,"TAFT"," "," ","PARK AVENUE","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"I"," ",NA,999452,229564,"CM",1,20,1,1,2011,22,35,-73.945095,40.796763,1293939300,1101,"East Harlem North","MN34"
"I1121",2011,79,12,1012011,2235,"1","O","H",1,"CPW (FEL)",3,"V","Y","N","N"," ","Y","LITTERING",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N",803,803,"Y","Y"," "," ",NA,"M","W",1191988,22,5,7,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","896","PARK AVENUE","BROADWAY","MARCUS GARVEY BOULEVAR",NA,"BROOKLYN",NA,NA,79,"F","17",NA,1001156,193869,"CM",1,20,1,1,2011,22,35,-73.93903,40.698786,1293939300,1102,"Stuyvesant Heights","BK35"
"I1122",2011,75,124,1012011,2236,"A","O","P",3,"FEL",10,"V","Y","N","Y","120","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y",75,75,"N","N"," "," ",NA,"F","B",11301982,28,5,5,145,"BK","BR","M"," ","R",NA,NA,"PARKING LOT O","2800","ATLANTIC AVENUE","HENDRIX STREET","VAN SICLEN AVENUE",NA,"BROOKLYN",NA,NA,75,"G"," ",NA,1014511,185758,"CM",1,85,1,1,2011,22,36,-73.890903,40.676487,1293939360,1103,"East New York","BK82"
"I1123",2011,75,123,1012011,2236,"A","O","P",3,"FEL",10,"P","Y","N","Y","145.05","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y",75,75,"Y","N"," "," ",NA,"M","B",6091980,30,6,5,250,"BK","BR","M"," ","R",NA,NA,"PARKING LOT O","2800","ATLANTIC AVENUE","HENDRIX STREET","VAN SICLEN AVENUE",NA,"BROOKLYN",NA,NA,75,"G"," ",NA,1014511,185758,"CM",1,9,1,1,2011,22,36,-73.890903,40.676487,1293939360,1104,"East New York","BK82"
"I1124",2011,23,1,1012011,2240,"1","O","P",1,"FEL",10,"P","Y","N","Y","OPEN CONTAINER","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",137,24,"Y","N"," "," ",NA,"M","B",10171988,22,5,9,250,"BK","BR","H"," ","R",NA,NA,"SIDEWALK"," "," ","MADISON AVENUE","EAST 110 STREET",NA,"MANHATTAN",NA,NA,23,"F"," ",NA,998746,229343,"CM",1,20,1,1,2011,22,40,-73.947645,40.796157,1293939600,1105,"East Harlem South","MN33"
"I1125",2011,78,11,1012011,2240,"A","O","P",1,"CRIMINAL MISCHIEF",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",78,78,"N","N"," "," ",NA,"M","Q",6251993,17,6,0,150,"ZZ","BR","T"," ","R",NA,NA,"STREET"," "," ","5 AVENUE","BUTLER STREET",NA,"BROOKLYN",NA,NA,78,"C","7",NA,NA,NA,"CM",1,23,1,1,2011,22,40,NA,NA,1293939600,NA,NA,NA
"I1126",2011,46,6,1012011,2240,"A","O","P",1,"GLA",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",163,163,"Y","N"," "," ",NA,"M","Q",7151982,29,5,11,190,"BK","BR","T"," ","R",NA,NA,"ST"," "," ","MORRIS AVENUE","EAST 184 STREET",NA,"BRONX",NA,NA,46,"H","4",NA,1011694,252606,"CM",1,46,1,1,2011,22,40,-73.900786,40.859977,1293939600,1106,"Fordham South","BX40"
"I1127",2011,78,12,1012011,2240,"A","O","P",1,"CPCS",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",78,78,"N","N"," "," ",NA,"M","Q",10041994,16,6,0,180,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","3 AVENUE","BALTIC STREET",NA,"BROOKLYN",NA,NA,78,"C","7",NA,988889,187574,"CM",1,24,1,1,2011,22,40,-73.983274,40.681522,1293939600,1107,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","BK38"
"I1128",2011,78,13,1012011,2240,"A","O","P",1,"CPCS",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",78,78,"N","N"," "," ",NA,"M","W",5201993,17,6,0,180,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","3 AVENUE","BALTIC STREET",NA,"BROOKLYN",NA,NA,78,"C","7",NA,988889,187574,"CM",1,24,1,1,2011,22,40,-73.983274,40.681522,1293939600,1108,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","BK38"
"I1129",2011,7,11,1012011,2243,"1","I","H",1,"CRIM TRES",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",804,804,"Y","N"," "," ",NA,"M","Q",4181982,28,5,8,172,"BR","BR","M"," ","R",NA,NA,"STAIRWAY","70","PITT STREET","RIVINGTON STREET","DELANCEY STREET",NA,"MANHATTAN",NA,NA,7,"E","5",NA,989055,200841,"CM",1,31,1,1,2011,22,43,-73.982666,40.717937,1293939780,1109,"Lower East Side","MN28"
"I1130",2011,73,62,1012011,2245,"1","O","P",3,"CPW",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",165,165,"N","N"," "," ",NA,"M","B",11051958,52,5,9,170,"BK","BK","M"," ","R",NA,NA,"STREET"," "," ","LIVONIA AVENUE","SARATOGA AVENUE",NA,"BROOKLYN",NA,NA,73,"J","10",NA,1007700,180317,"CM",1,20,1,1,2011,22,45,-73.915477,40.661574,1293939900,1110,"Brownsville","BK81"
"I1131",2011,23,40,1012011,2245,"1","I","H",1,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,32,5,6,165,"BK","BR","T"," ","R",NA,NA,"SIDEWALK","65","EAST 112 STREET","PARK AVENUE","MADISON AVENUE",NA,"MANHATTAN",NA,NA,23,"I"," ",NA,999197,229710,"CM",1,85,1,1,2011,22,45,-73.946015,40.797164,1293939900,1111,"East Harlem North","MN34"
"I1132",2011,23,33,1012011,2245,"1","I","H",1,"MISD",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,21,5,7,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","65","EAST 112 STREET","PARK AVENUE","MADISON AVENUE",NA,"MANHATTAN",NA,NA,23,"I"," ",NA,999197,229710,"CM",1,85,1,1,2011,22,45,-73.946015,40.797164,1293939900,1112,"East Harlem North","MN34"
"I1133",2011,26,15,1012011,2245,"1","I","H",1,"CT",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",806,806,"N","N"," "," ",NA,"M","B",12311900,35,6,2,230,"BK","BR","H"," ","R",NA,NA,"NYCHA","75","LASALLE STREET","BROADWAY","AMSTERDAM AVENUE",NA,"MANHATTAN",NA,NA,26,"D"," ",NA,995705,235605,"CM",1,31,1,1,2011,22,45,-73.958617,40.813349,1293939900,1113,"Morningside Heights","MN09"
"I1134",2011,110,63,1012011,2245,"A","O","P",1,"FELONY",10,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",112,184,"Y","N","V","S",NA,"M","Q",12311900,15,5,6,165,"BK","BR","H"," ","R",NA,NA,"STREET"," "," ","95 STREET","41 AVENUE",NA,"QUEENS",NA,NA,110,"D"," ",NA,1020167,211451,"CM",1,85,1,1,2011,22,45,-73.870375,40.746987,1293939900,1114,"Elmhurst","QN29"
"I1135",2011,110,62,1012011,2245,"A","O","P",1,"FELONY",10,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",112,184,"Y","N","V","S",NA,"M","Q",12311900,21,5,9,170,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","95 STREET","41 AVENUE",NA,"QUEENS",NA,NA,110,"D"," ",NA,1020167,211451,"CM",1,85,1,1,2011,22,45,-73.870375,40.746987,1293939900,1115,"Elmhurst","QN29"
"I1136",2011,45,493,1012011,2246,"A","O","P",1,"FEL",4,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",45,45,"N","N","V","S",NA,"M","B",12191990,20,5,10,189,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","HUTCHINSON RIVER PARKW","BARTOW AVENUE",NA,"BRONX",NA,NA,45,"J"," ",NA,1033599,255737,"CM",1,85,1,1,2011,22,46,-73.821574,40.868475,1293939960,1116,"Co-Op City","BX13"
"I1137",2011,71,80,1012011,2250,"A","I","P",1,"BURG",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",71,71,"N","N"," "," ",NA,"M","B",12311900,18,5,9,140,"BK","BR","T"," ","R",NA,NA," ","170","HAWTHORNE STREE","ROGERS AVENUE","BEDFORD AVENUE",NA,"BROOKLYN",NA,NA,71,"D","7",NA,996805,178846,"CM",1,14,1,1,2011,22,50,-73.954749,40.657558,1293940200,1117,"Prospect Lefferts Gardens-Wingate","BK60"
"I1138",2011,41,14,1012011,2250,"A","O","P",1,"CPW",1,"P","Y","N","N"," ","N"," ",0,0,"N","I","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y","N","N","N","Y","N","N","N","N",42,42,"Y","N","V","S",NA,"M","Q",2111990,20,5,11,215,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","FOX STREET","INTERVALE AVENUE",NA,"BRONX",NA,NA,41,"G","7",NA,1013631,241566,"CM",1,20,1,1,2011,22,50,-73.893832,40.829669,1293940200,1118,"Morrisania-Melrose","BX35"
